uprn,versiondate,versionavailablefromdate,versionavailabletodate,changetype,theme,description,organisationname,poboxnumber,subname,name,number,streetname,locality,townname,islandname,postcode,fulladdress,country,alternatelanguagesubname,alternatelanguagename,alternatelanguagenumber,alternatelanguagestreetname,alternatelanguagelocality,alternatelanguagetownname,alternatelanguageislandname,alternatelanguage,alternatelanguagefulladdress,floorlevel,lowestfloorlevel,highestfloorlevel,classificationcode,classificationdescription,primaryclassificationdescription,secondaryclassificationdescription,tertiaryclassificationdescription,quaternaryclassificationdescription,buildstatus,buildstatusdate,addressstatus,postcodesource,parentuprn,rootuprn,hierarchylevel,usrn,usrnmatchindicator,localcustodiancode,localcustodiandescription,lowertierlocalauthoritygsscode,easting,northing,latitude,longitude,positionalaccuracy,effectivestartdate,effectiveenddate
10001210227,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,FLAT 3,NULL,6,CLAREMONT TERRACE,NULL,FALMOUTH,NULL,TR11 2AJ,"FLAT 3, 6, CLAREMONT TERRACE, FALMOUTH, TR11 2AJ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.0,2.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2010-04-13,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,10001210219,10001210219,2,6103009,Manually Matched,840,CORNWALL,E06000052,180461.00,33199.00,50.1580834,-5.0749736,Central Internal Position,2004-07-21,NULL
10001210228,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,FLAT 4,NULL,6,CLAREMONT TERRACE,NULL,FALMOUTH,NULL,TR11 2AJ,"FLAT 4, 6, CLAREMONT TERRACE, FALMOUTH, TR11 2AJ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2010-04-13,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,10001210219,10001210219,2,6103009,Manually Matched,840,CORNWALL,E06000052,180461.00,33199.00,50.1580834,-5.0749736,Central Internal Position,2004-07-21,NULL
10001210229,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,FLAT 5,NULL,6,CLAREMONT TERRACE,NULL,FALMOUTH,NULL,TR11 2AJ,"FLAT 5, 6, CLAREMONT TERRACE, FALMOUTH, TR11 2AJ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.0,2.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2010-04-13,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,10001210219,10001210219,2,6103009,Manually Matched,840,CORNWALL,E06000052,180461.00,33199.00,50.1580834,-5.0749736,Central Internal Position,2004-07-21,NULL
100041204569,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,27,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"27, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PP,Property Shell,Parent Shell,Property Shell,NULL,NULL,Built Complete,2015-06-19,Approved,A record which is linked to a Royal Mail address,NULL,100041204569,1,6101156,Manually Matched,840,CORNWALL,E06000052,178497.00,34384.00,50.1679944,-5.1031174,Central Internal Position,2001-04-04,NULL
100041204746,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,21B,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"21B, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.0,2.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2015-07-31,Approved,A record which is linked to a Royal Mail address,NULL,100041204746,1,6101156,Manually Matched,840,CORNWALL,E06000052,178515.00,34377.00,50.1679382,-5.1028617,Central Internal Position,2001-04-04,NULL
100060864536,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,4,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"4, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864536,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555288.60,174135.68,51.4449258,0.2331832,General Internal Position,2001-09-13,NULL
100060864537,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,5,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"5, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864537,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555311.88,174140.68,51.4449644,0.2335201,Central Internal Position,2001-09-13,NULL
100060864542,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,10,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"10, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864542,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555293.05,174125.31,51.4448314,0.2332426,General Internal Position,2001-09-13,NULL
100060864543,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,11,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"11, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864543,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555316.16,174130.77,51.4448741,0.2335773,General Internal Position,2001-09-13,NULL
100060864544,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,12,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"12, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864544,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555294.42,174121.94,51.4448008,0.2332608,General Internal Position,2001-09-13,NULL
100060864545,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,13,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"13, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864545,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555317.98,174127.40,51.4448434,0.2336020,Central Internal Position,2001-09-13,NULL
100060864546,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,14,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"14, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864546,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555296.05,174118.76,51.4447718,0.2332829,Central Internal Position,2001-09-13,NULL
100060864549,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,17,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"17, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864549,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555320.98,174120.58,51.4447813,0.2336421,Central Internal Position,2001-09-13,NULL
100060864550,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,18,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"18, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864550,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555299.33,174112.12,51.4447112,0.2333271,General Internal Position,2001-09-13,NULL
100060864551,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,19,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"19, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864551,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555322.25,174117.03,51.4447490,0.2336588,Central Internal Position,2001-09-13,NULL
100060864552,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,20,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"20, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864552,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555300.60,174108.75,51.4446806,0.2333439,General Internal Position,2001-09-13,NULL
100060864555,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,23,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"23, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864555,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555326.17,174109.85,51.4446834,0.2337120,General Internal Position,2001-09-13,NULL
100060864556,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,24,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"24, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864556,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555303.88,174102.20,51.4446208,0.2333882,General Internal Position,2001-09-13,NULL
100060864557,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,25,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"25, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.0,2.0,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864557,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555327.62,174106.30,51.4446511,0.2337313,Central Internal Position,2001-09-13,NULL
100060864558,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,26,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"26, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864558,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555305.24,174098.75,51.4445894,0.2334062,General Internal Position,2001-09-13,NULL
100060864559,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,27,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"27, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864559,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555328.89,174102.93,51.4446205,0.2337481,Central Internal Position,2001-09-13,NULL
100060864560,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,28,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"28, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864560,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555306.70,174095.38,51.4445588,0.2334257,Central Internal Position,2001-09-13,NULL
100060864563,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,31,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"31, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864563,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555332.08,174096.29,51.4445600,0.2337911,Central Internal Position,2001-09-13,NULL
100060864566,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,34,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"34, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864566,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555311.70,174085.56,51.4444692,0.2334933,General Internal Position,2001-09-13,NULL
100060864595,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,63,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"63, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864595,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555357.23,174040.08,51.4440480,0.2341280,Central Internal Position,2001-09-13,NULL
100060864596,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,64,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"64, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864596,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555338.00,174023.00,51.4438998,0.2338441,Central Internal Position,2001-09-13,NULL
100060864597,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,65,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"65, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864597,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555358.87,174036.75,51.4440177,0.2341502,General Internal Position,2001-09-13,NULL
100060864600,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,68,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"68, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864600,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555341.00,174013.00,51.4438092,0.2338828,Central Internal Position,2001-05-03,NULL
100060864601,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,69,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"69, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864601,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555361.87,174030.20,51.4439580,0.2341904,Central Internal Position,2001-09-13,NULL
100060864603,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,71,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"71, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864603,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555363.11,174026.64,51.4439257,0.2342067,Central Internal Position,2001-09-13,NULL
100060864605,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,73,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"73, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864605,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555364.69,174023.25,51.4438948,0.2342279,Central Internal Position,2001-09-13,NULL
100060864609,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,77,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"77, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864609,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555367.91,174016.58,51.4438339,0.2342713,Central Internal Position,2001-09-13,NULL
100060864611,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,79,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"79, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864611,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555369.32,174013.25,51.4438036,0.2342901,Central Internal Position,2001-09-13,NULL
100060864613,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,81,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"81, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864613,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555371.02,174010.03,51.4437742,0.2343131,General Internal Position,2001-09-13,NULL
100060864625,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,101,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"101, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864625,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555399.21,173968.11,51.4433899,0.2347001,Central Internal Position,2001-09-13,NULL
100060864628,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,106,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"106, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864628,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555370.20,173966.82,51.4433862,0.2342824,Central Internal Position,2001-09-13,NULL
100060864629,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,108,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"108, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864629,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555372.03,173964.10,51.4433613,0.2343075,Central Internal Position,2001-09-13,NULL
100060864631,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,112,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"112, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864631,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555376.46,173957.93,51.4433046,0.2343685,Central Internal Position,2001-09-13,NULL
100060864632,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,114,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XH,"114, HOWARD ROAD, DARTFORD, DA1 1XH",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864632,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555378.47,173954.93,51.4432771,0.2343961,Central Internal Position,2001-09-13,NULL
100060873934,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,105,ST ALBANS ROAD,NULL,DARTFORD,NULL,DA1 1TZ,"105, ST ALBANS ROAD, DARTFORD, DA1 1TZ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060873934,1,10500640,Manually Matched,2215,DARTFORD,E07000107,554941.00,174226.00,51.4458326,0.2282248,Central Internal Position,2001-09-13,NULL
